ID,Date (GMT),Time (24hr),ConfP (psi),ActP (psi),Load (lbs),SmallLVDT (in),LargeLVDT (in),LVTemp (C),UVTemp (C),PistonTemp (C),LCTemp (C),AmbTemp (C),CFluidTemp,DilaFDBK (mL),Isco Vol (mL),DnStream Flow (SCCM),Schu01 (in),Schu02 (in),PorePress(psig)
2726,1/1/2017,6:42:35 AM,2899.07,1.69336,-28997.5,0.0508822,-0.615148,200.3,195,168.9,23.3,22.4,174.6,3.26927,456.03,0,3.89313,3.78424,669.646
2727,1/1/2017,6:50:56 AM,2897.24,1.69336,-29008.1,0.0508822,-0.61477,190,194.6,168.9,23.3,22.4,174.4,3.26927,456.169,0,3.89326,3.78457,669.646
2728,1/1/2017,6:59:16 AM,2898.16,1.69336,-29008.1,0.0508822,-0.615776,197.1,195.9,168.8,23.2,22.4,174.6,3.26927,456.138,0,3.89319,3.78446,669.646
2729,1/1/2017,7:07:36 AM,2899.99,1.69336,-29008.1,0.0509006,-0.615148,195.3,195.7,168.9,23.2,22.4,174.8,3.26927,456.293,0,3.89307,3.78465,669.646
2730,1/1/2017,7:15:56 AM,2898.16,1.69336,-29008.1,0.0508822,-0.615965,194.9,197.8,168.9,23,22.3,174.9,3.26927,456.525,0,3.89319,3.78452,669.646
2731,1/1/2017,7:24:16 AM,2897.24,1.69336,-28997.5,0.0508822,-0.614959,190.9,186.1,168.8,23.1,22.3,174.6,3.26927,455.411,0,3.89319,3.78446,668.422
2732,1/1/2017,7:32:36 AM,2898.16,1.69336,-28997.5,0.0508822,-0.614581,194.6,183.2,168.8,23.2,22.4,174.7,3.26927,455.798,0,3.89313,3.78429,668.422
2733,1/1/2017,7:40:56 AM,2898.16,1.69336,-28997.5,0.0508822,-0.61477,197.7,186.9,168.8,23.3,22.4,174.8,3.26927,456.03,0,3.89319,3.78424,668.422
2734,1/1/2017,7:49:15 AM,2899.99,1.69336,-28997.5,0.0508822,-0.615965,191.4,186.4,168.9,23.2,22.3,174.9,3.26927,456.293,0,3.89326,3.78481,668.422
2735,1/1/2017,7:57:35 AM,2897.24,1.69336,-28997.5,0.0508822,-0.615148,188.2,186.4,169.1,23.2,22.4,175.1,3.26927,456.912,0,3.89347,3.78457,667.503
2736,1/1/2017,8:05:56 AM,2897.24,1.69336,-29008.1,0.0509006,-0.615148,186.5,197.3,169.1,23.1,22.4,175.3,3.26927,456.525,0,3.89307,3.7847,667.503
2737,1/1/2017,8:14:16 AM,2900.9,1.69336,-28997.5,0.0508822,-0.615776,192.8,195.7,169.1,23.1,22.3,174.4,3.26927,455.519,0,3.89332,3.78481,667.503
2738,1/1/2017,8:22:36 AM,2898.16,1.69336,-29008.1,0.0508822,-0.615965,190.1,194.5,169,23.3,22.3,174.9,3.26927,455.906,0,3.89319,3.78452,666.585
2739,1/1/2017,8:30:56 AM,2897.24,1.69336,-29008.1,0.0509006,-0.615148,173.7,194.7,169.1,23.5,22.4,173.6,3.26927,455.287,0,3.893,3.78429,666.585
2740,1/1/2017,8:39:16 AM,2896.33,1.69336,-28997.5,0.0508822,-0.615148,180.2,194.9,168.8,23.3,22.4,174.1,3.26927,454.668,0,3.89332,3.78441,665.667
2741,1/1/2017,8:47:36 AM,2897.24,1.69336,-29008.1,0.0509006,-0.61477,186.2,188.3,168.8,23.3,22.4,174.6,3.26927,454.405,0,3.89307,3.78457,664.749
2742,1/1/2017,8:55:56 AM,2898.16,1.69336,-29008.1,0.0509006,-0.615965,191.9,183.7,168.8,23.5,22.4,174.7,3.26927,455.179,0,3.89319,3.78441,664.749
2743,1/1/2017,9:04:16 AM,2897.24,1.69336,-29008.1,0.0508822,-0.615776,192.2,182.9,168.9,23.3,22.4,174.8,3.26927,455.643,0,3.89319,3.78429,663.831
2744,1/1/2017,9:12:35 AM,2897.24,1.69336,-28997.5,0.0508822,-0.615965,186,181.2,168.9,23.2,22.4,174.6,3.26927,455.643,0,3.89319,3.78441,662.913
2745,1/1/2017,9:20:56 AM,2898.16,1.69336,-29008.1,0.0509006,-0.614959,191.5,195.7,168.9,23.2,22.3,174.7,3.26927,455.287,0,3.89326,3.78452,661.994
2746,1/1/2017,9:29:16 AM,2899.99,1.69336,-29008.1,0.0508822,-0.615965,191.4,195.7,168.9,23,22.3,174.7,3.26927,455.519,0,3.89307,3.78429,659.852
2747,1/1/2017,9:37:36 AM,2899.99,1.69336,-29008.1,0.0508822,-0.615525,194.9,195.1,169,23.2,22.3,174.7,3.26927,455.643,0,3.893,3.78405,658.934
2748,1/1/2017,9:45:56 AM,2900.9,1.69336,-28997.5,0.0508822,-0.615965,196.3,193.1,169,23.1,22.3,174.9,3.26927,456.03,0,3.89307,3.78487,658.934
2749,1/1/2017,9:54:16 AM,2898.16,1.69336,-29008.1,0.0509006,-0.61477,191.5,193.6,169.1,23.3,22.4,175.1,3.26927,456.525,0,3.89341,3.78481,658.016
2750,1/1/2017,10:02:36 AM,2896.33,1.69336,-28997.5,0.0509006,-0.61477,186.4,192.6,169.1,23.3,22.4,175.3,3.26927,457.021,0,3.89319,3.78429,658.016
2751,1/1/2017,10:10:56 AM,2897.24,1.69336,-29008.1,0.0508822,-0.614959,198.6,193.7,169,23.3,22.4,172.8,3.26927,454.405,0,3.89307,3.78413,657.097
2752,1/1/2017,10:19:16 AM,2899.07,1.69336,-29008.1,0.0508822,-0.615525,192.2,194.7,168.8,23.3,22.4,174.1,3.26927,454.792,0,3.89319,3.78435,657.097
2753,1/1/2017,10:27:36 AM,2898.16,1.69336,-29008.1,0.0508822,-0.61477,188.8,195.6,168.8,23.2,22.4,174.6,3.26927,454.792,0,3.89319,3.78424,657.097
2754,1/1/2017,10:35:57 AM,2900.9,1.69336,-28997.5,0.0509006,-0.614959,186.4,194.2,168.8,23.2,22.3,174.8,3.26927,455.411,0,3.89326,3.78476,657.097
2755,1/1/2017,10:44:16 AM,2900.9,1.69336,-28997.5,0.0509006,-0.614959,184.8,194.4,168.9,23.2,22.4,175,3.26927,455.674,0,3.89313,3.78405,657.097
2756,1/1/2017,10:52:36 AM,2898.16,1.69336,-29008.1,0.0508822,-0.615148,188.8,181.4,168.9,23.3,22.3,174.3,3.26927,454.9,0,3.893,3.78452,656.179
2757,1/1/2017,11:00:56 AM,2899.99,1.69336,-28997.5,0.0508822,-0.615776,186.3,181.4,168.9,23.1,22.4,174.9,3.26927,455.643,0,3.89319,3.78446,657.097
2758,1/1/2017,11:09:16 AM,2899.99,1.69336,-29008.1,0.0508822,-0.615525,183.9,189.9,168.9,23.3,22.4,175,3.26927,456.138,0,3.89319,3.78418,657.097
2759,1/1/2017,11:17:36 AM,2899.07,1.69336,-28997.5,0.0508822,-0.615965,181.8,191.7,169,23.2,22.3,175.2,3.26927,456.634,0,3.89341,3.78476,657.097
2760,1/1/2017,11:25:56 AM,2898.16,1.69336,-28997.5,0.0508822,-0.615965,197.7,191.8,168.9,23.2,22.4,174.1,3.26927,455.024,0,3.89319,3.78446,657.097
2761,1/1/2017,11:34:16 AM,2896.33,1.69336,-28997.5,0.0508822,-0.615525,194.2,193,168.9,23.3,22.3,174.6,3.26927,455.798,0,3.89319,3.78424,657.097
2762,1/1/2017,11:42:36 AM,2897.24,1.69336,-29008.1,0.0508822,-0.615965,180.4,193.4,168.9,23.3,22.4,173.8,3.26927,455.411,0,3.89319,3.78441,656.179
2763,1/1/2017,11:50:56 AM,2897.24,1.69336,-28997.5,0.0508822,-0.615336,190.7,181.2,168.8,23.1,22.3,174.2,3.26927,453.29,0,3.89347,3.78441,657.097
2764,1/1/2017,11:59:17 AM,2897.24,1.69336,-29008.1,0.0509006,-0.615776,192.5,182.3,168.8,23.4,22.5,174.5,3.26927,454.296,0,3.89307,3.78418,656.179
2765,1/1/2017,12:07:36 PM,2897.24,1.69336,-29008.1,0.0509006,-0.615336,192.8,183.3,168.9,23.2,22.4,174.6,3.26927,454.792,0,3.89313,3.78429,657.097
2766,1/1/2017,12:15:56 PM,2897.24,1.69336,-29008.1,0.0509006,-0.614959,190.7,183.1,168.9,23.2,22.4,174.4,3.26927,454.513,0,3.89307,3.78465,657.097
2767,1/1/2017,12:24:16 PM,2897.24,1.69336,-29008.1,0.0508822,-0.615336,192.5,182.2,168.9,23.1,22.3,174.7,3.26927,455.287,0,3.89319,3.78441,656.179
2768,1/1/2017,12:32:36 PM,2897.24,1.69336,-28997.5,0.0508822,-0.615336,185.3,183,168.9,23.2,22.4,174.5,3.26927,455.287,0,3.89326,3.78465,657.097
2769,1/1/2017,12:40:56 PM,2897.24,0.770264,-28997.5,0.0509006,-0.61477,191.2,183.3,169,23.2,22.4,174.9,3.26927,455.566,0,3.89307,3.78446,656.179
2770,1/1/2017,12:49:16 PM,2897.24,1.69336,-28997.5,0.0508822,-0.614959,192.6,184.3,169.1,23.2,22.3,174.9,3.26927,455.906,0,3.89313,3.7847,656.179
2771,1/1/2017,12:57:36 PM,2898.16,1.69336,-29008.1,0.0508822,-0.615965,193.9,185.9,169.2,23.5,22.5,174.9,3.26927,456.03,0,3.89313,3.78452,657.097
2772,1/1/2017,1:05:56 PM,2897.24,1.69336,-29008.1,0.0508822,-0.615525,188.6,186.9,169.2,23.2,22.4,174.5,3.26927,455.798,0,3.89313,3.78446,657.097
2773,1/1/2017,1:14:17 PM,2897.24,1.69336,-29008.1,0.0509006,-0.61477,195.4,184.9,169.2,23.2,22.4,174.7,3.26927,455.643,0,3.89326,3.78481,657.097
2774,1/1/2017,1:22:37 PM,2897.24,1.69336,-29008.1,0.0508822,-0.615965,193.7,182.8,169.2,23.2,22.3,174.9,3.26927,456.03,0,3.89313,3.78424,657.097
2775,1/1/2017,1:30:57 PM,2897.24,1.69336,-28997.5,0.0508822,-0.615776,188.7,193.1,169.3,23.3,22.4,174.6,3.26927,455.906,0,3.89307,3.78429,656.179
2776,1/1/2017,1:39:16 PM,2899.07,1.69336,-29008.1,0.0508822,-0.615336,192,198.4,169.3,23.3,22.3,174.7,3.26927,455.024,0,3.89313,3.78481,657.097
2777,1/1/2017,1:47:36 PM,2899.07,1.69336,-28997.5,0.0508822,-0.615525,187.7,193.1,169.3,23.1,22.3,174.9,3.26927,455.411,0,3.89319,3.78452,657.097
2778,1/1/2017,1:55:56 PM,2899.99,1.69336,-29008.1,0.0508822,-0.615965,184.4,188,169.4,23.3,22.3,175,3.26927,455.179,0,3.89326,3.78446,657.097
2779,1/1/2017,2:04:16 PM,2897.24,1.69336,-29008.1,0.0508822,-0.615148,192.4,179.8,169.4,23.3,22.4,174.9,3.26927,454.9,0,3.89319,3.78441,657.097
2780,1/1/2017,2:12:36 PM,2899.99,2.92456,-29008.1,0.0508822,-0.615776,182.9,181.6,169.3,23.2,22.4,174.1,3.26927,454.296,0,3.89313,3.78435,657.097
2781,1/1/2017,2:20:56 PM,2898.16,1.69336,-28997.5,0.0508822,-0.615965,181.8,182.1,169.2,23.3,22.3,174.8,3.26927,454.9,0,3.893,3.78383,657.097
2782,1/1/2017,2:29:17 PM,2898.16,1.69336,-28997.5,0.0508822,-0.615965,180.7,182.6,169.3,23.3,22.3,175,3.26927,455.566,0,3.89313,3.78413,657.097
2783,1/1/2017,2:37:37 PM,2897.24,1.69336,-29008.1,0.0508822,-0.615336,184.4,182.8,169.3,23.2,22.3,175.1,3.26927,455.906,0,3.89307,3.78481,657.097
2784,1/1/2017,2:45:57 PM,2898.16,1.69336,-29008.1,0.0508822,-0.615525,191.4,181.8,169.4,23.2,22.5,175.2,3.26927,456.138,0,3.89319,3.78476,657.097
2785,1/1/2017,2:54:17 PM,2897.24,1.69336,-28997.5,0.0508822,-0.615965,194.7,182.7,169.4,23.5,22.4,174.2,3.26927,455.179,0,3.89319,3.78446,657.097
2786,1/1/2017,3:02:36 PM,2899.07,1.69336,-28997.5,0.0509006,-0.615336,190.3,181.2,169.3,23.3,22.6,174.8,3.26927,455.519,0,3.89319,3.78418,657.097
2787,1/1/2017,3:10:56 PM,2897.24,1.69336,-29008.1,0.0508822,-0.61477,186.4,182.6,169.3,23.3,22.5,173.8,3.26927,455.411,0,3.89326,3.78457,657.097
2788,1/1/2017,3:19:16 PM,2897.24,1.69336,-29008.1,0.0508822,-0.615776,177.1,188.6,169.1,23.3,22.5,174.2,3.26927,455.287,0,3.89307,3.78405,657.097
2789,1/1/2017,3:27:36 PM,2899.07,1.69336,-29008.1,0.0508822,-0.615965,178.7,192.1,169,23.4,22.4,174.5,3.26927,454.9,0,3.89319,3.78441,657.097
2790,1/1/2017,3:35:56 PM,2899.99,1.69336,-29008.1,0.0508822,-0.615776,180.9,190.6,168.9,23.4,22.4,174.6,3.26927,455.055,0,3.89326,3.78465,657.097
2791,1/1/2017,3:44:16 PM,2899.99,1.69336,-28997.5,0.0508822,-0.615336,184.3,191.2,168.9,23.2,22.3,174.4,3.26927,454.9,0,3.89332,3.78457,657.097
2792,1/1/2017,3:52:37 PM,2899.07,1.69336,-29008.1,0.0509006,-0.614959,182.9,194.1,168.9,23.1,22.4,174.9,3.26927,455.798,0,3.89326,3.78452,657.097
2793,1/1/2017,4:00:57 PM,2898.16,1.69336,-29008.1,0.0508822,-0.614959,181,196.8,169,23.2,22.3,174.9,3.26927,455.411,0,3.89313,3.78452,657.097
2794,1/1/2017,4:09:17 PM,2899.07,1.69336,-28997.5,0.0508822,-0.615148,194.2,182.3,168.9,23.5,22.6,174,3.26927,453.677,0,3.89313,3.78465,658.016
2795,1/1/2017,4:17:37 PM,2899.99,1.69336,-29008.1,0.0508822,-0.615965,189.6,183.2,168.9,23.1,22.4,174.6,3.26927,454.792,0,3.89307,3.78441,657.097
2796,1/1/2017,4:25:56 PM,2897.24,1.69336,-29008.1,0.0509006,-0.61477,186.3,198.9,169,23,22.5,174.8,3.26927,454.296,0,3.89319,3.78446,657.097
2797,1/1/2017,4:34:16 PM,2897.24,1.69336,-29008.1,0.0508822,-0.615525,194.4,195.4,168.9,23.3,22.5,174.3,3.26927,453.909,0,3.893,3.78413,657.097
2798,1/1/2017,4:42:36 PM,2898.16,1.69336,-28997.5,0.0508822,-0.615965,189.6,196.4,169,23,22.4,174.7,3.26927,454.9,0,3.89307,3.78429,657.097
2799,1/1/2017,4:50:56 PM,2898.16,1.69336,-29008.1,0.0509006,-0.614959,186.9,195,169.1,23.2,22.4,174.9,3.26927,455.411,0,3.893,3.78405,658.016
2800,1/1/2017,4:59:16 PM,2897.24,0.770264,-29008.1,0.0509006,-0.614959,183.8,194.5,169.1,23.2,22.4,175.1,3.26927,456.03,0,3.893,3.78405,658.016
2801,1/1/2017,5:07:37 PM,2899.07,1.69336,-29008.1,0.0509006,-0.615776,192.5,195.1,169,23.2,22.5,174,3.26927,454.405,0,3.89294,3.78441,658.016
2802,1/1/2017,5:15:57 PM,2898.16,1.69336,-29008.1,0.0509006,-0.61477,175.4,193.8,168.9,23.1,22.4,174,3.26927,454.9,0,3.89307,3.78418,658.016
2803,1/1/2017,5:24:17 PM,2898.16,1.69336,-29008.1,0.0508822,-0.61477,184.6,194.9,168.6,23.4,22.5,173.7,3.26927,453.167,0,3.89341,3.78452,658.016
2804,1/1/2017,5:32:37 PM,2899.07,1.69336,-29008.1,0.0508822,-0.615525,182.3,181.8,168.6,23.2,22.4,174.4,3.26927,453.909,0,3.89287,3.78394,658.016
2805,1/1/2017,5:40:57 PM,2896.33,1.69336,-28997.5,0.0509006,-0.61477,186.7,184.2,168.6,23.2,22.4,174.2,3.26927,453.94,0,3.893,3.78424,658.016
2806,1/1/2017,5:49:17 PM,2898.16,1.69336,-29008.1,0.0508822,-0.615525,183.7,183.1,168.6,23.2,22.4,174.6,3.26927,454.792,0,3.893,3.78446,658.016
2807,1/1/2017,5:57:36 PM,2897.24,1.69336,-28997.5,0.0508822,-0.615148,192.6,182.3,168.6,23.2,22.3,173.7,3.26927,453.677,0,3.89307,3.78394,658.016
2808,1/1/2017,6:05:56 PM,2897.24,1.69336,-29008.1,0.0508822,-0.61477,189.3,182.6,168.6,23.2,22.4,174,3.26927,454.064,0,3.89326,3.78424,657.097
2809,1/1/2017,6:14:16 PM,2898.16,1.69336,-28997.5,0.0509006,-0.615776,193,192.5,168.7,23.2,22.4,174.4,3.26927,454.296,0,3.89294,3.78378,657.097
2810,1/1/2017,6:22:37 PM,2898.16,1.69336,-28997.5,0.0508822,-0.614959,182.5,197.8,168.7,22.9,22.4,174.2,3.26927,453.909,0,3.893,3.78441,658.016
2811,1/1/2017,6:30:57 PM,2899.07,1.69336,-29008.1,0.0509006,-0.61477,178,197,168.8,23.2,22.3,174.4,3.26927,454.56,0,3.893,3.78446,657.097
2812,1/1/2017,6:39:17 PM,2899.07,1.69336,-29008.1,0.0508822,-0.615965,180,195,168.8,23,22.2,174.5,3.26927,454.668,0,3.89319,3.78441,657.097
2813,1/1/2017,6:47:37 PM,2898.16,1.69336,-28997.5,0.0508822,-0.615965,183.3,192,168.8,23.3,22.3,174.5,3.26927,454.668,0,3.89319,3.78441,657.097
2814,1/1/2017,6:55:57 PM,2899.07,1.69336,-28997.5,0.0509006,-0.615336,182,183.2,168.8,23.3,22.3,174.8,3.26927,455.055,0,3.89332,3.78429,657.097
2815,1/1/2017,7:04:17 PM,2899.99,1.69336,-29008.1,0.0509006,-0.615776,181.1,187.2,168.8,23.1,22.3,175,3.26927,455.519,0,3.893,3.78413,658.016
2816,1/1/2017,7:12:37 PM,2898.16,1.69336,-29008.1,0.0509006,-0.614959,183.7,187.8,168.9,23.2,22.3,174.5,3.26927,455.411,0,3.89313,3.78446,657.097
2817,1/1/2017,7:20:56 PM,2898.16,1.69336,-28997.5,0.0508822,-0.615776,182.6,187.6,168.9,23.2,22.3,175,3.26927,455.906,0,3.89307,3.78452,657.097
2818,1/1/2017,7:29:16 PM,2898.16,2.92456,-29008.1,0.0509006,-0.61477,197.1,187.9,168.9,23,22.3,173.5,3.26927,454.56,0,3.893,3.78446,658.016
2819,1/1/2017,7:37:37 PM,2899.07,1.69336,-29008.1,0.0509006,-0.61477,188.8,189.9,168.8,23,22.4,174.5,3.26927,455.287,0,3.89313,3.784,658.016
2820,1/1/2017,7:45:57 PM,2897.24,1.69336,-29008.1,0.0508822,-0.61477,188.3,187.3,168.6,23.2,22.3,173.8,3.26927,452.439,0,3.89313,3.78413,657.097
2821,1/1/2017,7:54:17 PM,2898.16,2.92456,-29008.1,0.0508822,-0.614959,176.8,184.5,168.7,23.1,22.4,174.1,3.26927,453.553,0,3.89307,3.78446,657.097
2822,1/1/2017,8:02:37 PM,2900.9,1.69336,-29008.1,0.0509006,-0.615965,182.7,183.6,168.6,23,22.4,174,3.26927,453.058,0,3.89354,3.78465,657.097
2823,1/1/2017,8:10:57 PM,2900.9,1.69336,-29008.1,0.0509006,-0.615336,187.1,182.9,168.6,23.2,22.4,174.1,3.26927,453.553,0,3.89347,3.78429,657.097
2824,1/1/2017,8:19:17 PM,2899.99,2.92456,-29008.1,0.0509006,-0.614959,184.8,181.9,168.8,23,22.4,174.7,3.26927,454.792,0,3.89307,3.78405,658.016
2825,1/1/2017,8:27:37 PM,2899.99,1.69336,-29008.1,0.0509006,-0.614959,183.4,183.2,168.9,23.1,22.3,175,3.26927,455.566,0,3.893,3.78424,658.016
2826,1/1/2017,8:35:57 PM,2899.99,1.69336,-29008.1,0.0509006,-0.614959,181.7,184.2,169.1,23,22.3,175.2,3.26927,455.798,0,3.89287,3.78383,658.016
2827,1/1/2017,8:44:17 PM,2897.24,1.69336,-29008.1,0.0508822,-0.615776,180.3,183.7,169.2,23.1,22.3,175.2,3.26927,456.293,0,3.893,3.78418,658.016
2828,1/1/2017,8:52:36 PM,2899.99,1.69336,-29008.1,0.0509006,-0.61477,183.9,185.6,169.3,23.1,22.3,175,3.26927,455.643,0,3.893,3.784,658.016
2829,1/1/2017,9:00:57 PM,2899.99,1.69336,-28997.5,0.0509006,-0.614959,182.5,183.4,169.3,23.1,22.3,175.3,3.26927,456.03,0,3.89294,3.78429,658.016
2830,1/1/2017,9:09:17 PM,2898.16,1.69336,-28997.5,0.0508822,-0.61477,181.6,187.2,169.4,23,22.4,175.4,3.26927,456.757,0,3.89307,3.78389,658.016
2831,1/1/2017,9:17:37 PM,2899.99,1.69336,-29008.1,0.0508822,-0.615525,183.6,188.8,169.4,23.1,22.4,175.5,3.26927,457.144,0,3.89307,3.78441,658.016
2832,1/1/2017,9:25:57 PM,2898.16,1.69336,-29008.1,0.0508822,-0.615525,188.8,188.5,169.6,23.2,22.4,175,3.26927,456.634,0,3.89307,3.78435,658.016
2833,1/1/2017,9:34:17 PM,2898.16,1.69336,-29008.1,0.0508822,-0.615148,197.1,187.6,169.6,23.2,22.4,174.4,3.26927,455.906,0,3.893,3.7847,658.016
2834,1/1/2017,9:42:37 PM,2897.24,1.69336,-29008.1,0.0508822,-0.614959,192.1,193,169.6,23.1,22.3,175,3.26927,454.405,0,3.893,3.78413,657.097
2835,1/1/2017,9:50:57 PM,2897.24,1.69336,-29008.1,0.0508822,-0.615965,184.1,186.3,169.6,23.1,22.3,174.1,3.26927,454.296,0,3.89313,3.78405,657.097
2836,1/1/2017,9:59:17 PM,2897.24,1.69336,-28997.5,0.0508822,-0.615525,193.3,183.7,169.4,22.9,22.3,174.5,3.26927,454.173,0,3.89307,3.78389,658.016
2837,1/1/2017,10:07:37 PM,2897.24,1.69336,-29008.1,0.0508822,-0.615965,179.1,183.3,169.5,23.3,22.3,174.6,3.26927,454.792,0,3.89313,3.78465,658.016
2838,1/1/2017,10:15:57 PM,2897.24,1.69336,-29008.1,0.0508822,-0.615965,188.5,183.6,169.4,23.2,22.3,174.7,3.26927,454.792,0,3.89307,3.78429,657.097
2839,1/1/2017,10:24:17 PM,2897.24,1.69336,-28997.5,0.0508822,-0.615965,177.5,182.8,169.4,23.2,22.3,174.7,3.26927,455.287,0,3.89313,3.78481,657.097
2840,1/1/2017,10:32:37 PM,2898.16,1.69336,-29008.1,0.0508822,-0.615965,179.1,182.1,169.4,23.1,22.3,174.8,3.26927,455.519,0,3.89307,3.78418,658.016
2841,1/1/2017,10:40:57 PM,2900.9,1.69336,-28997.5,0.0509006,-0.615525,187.9,182.1,169.3,23.2,22.4,174.3,3.26927,454.173,0,3.89326,3.78429,657.097
2842,1/1/2017,10:49:17 PM,2900.9,1.69336,-28997.5,0.0508822,-0.615776,184.5,182.6,169.3,23.2,22.4,174.9,3.28098,455.055,0,3.89326,3.78435,658.016
2843,1/1/2017,10:57:37 PM,2899.99,1.69336,-29008.1,0.0508822,-0.614959,191.2,182.6,169.2,23.1,22.4,174.6,3.26927,454.792,0,3.89307,3.784,657.097
2844,1/1/2017,11:05:57 PM,2899.07,1.69336,-29008.1,0.0508822,-0.615965,185.8,182.1,169.3,23.2,22.5,175,3.26927,455.798,0,3.89313,3.78429,658.016
2845,1/1/2017,11:14:17 PM,2897.24,1.69336,-28997.5,0.0509006,-0.615776,177.4,182.5,169.3,23.1,22.3,174.7,3.26927,455.906,0,3.89319,3.78418,658.016
2846,1/1/2017,11:22:37 PM,2898.16,1.69336,-28997.5,0.0509006,-0.615525,183.6,196.8,169.2,23.2,22.4,174.4,3.26927,454.296,0,3.89319,3.78418,658.016
2847,1/1/2017,11:30:58 PM,2898.16,1.69336,-29008.1,0.0508822,-0.615148,182.5,194.6,169.2,23.2,22.4,174.9,3.26927,455.024,0,3.89332,3.78424,658.016
2848,1/1/2017,11:39:18 PM,2899.07,1.69336,-29008.1,0.0508822,-0.614959,181,194.5,169.3,23.2,22.3,175,3.26927,455.674,0,3.89313,3.78424,657.097
2849,1/1/2017,11:47:37 PM,2899.99,1.69336,-29008.1,0.0508822,-0.614959,181.7,194.2,169.4,23,22.2,175.1,3.26927,455.179,0,3.89307,3.78394,658.016
2850,1/1/2017,11:55:57 PM,2897.24,1.69336,-29008.1,0.0508822,-0.615776,187.7,188.3,169.3,23,22.3,175,3.26927,455.519,0,3.89326,3.78394,658.016
2851,1/2/2017,12:04:17 AM,2898.16,1.69336,-29008.1,0.0509006,-0.615965,177.7,189.8,169.4,22.9,22.3,175,3.26927,455.906,0,3.89294,3.78452,658.016
2852,1/2/2017,12:12:37 AM,2899.99,1.69336,-29008.1,0.0508822,-0.615148,182.5,182.2,169.2,23,22.3,174.7,3.26927,454.56,0,3.89307,3.78418,658.016
2853,1/2/2017,12:20:57 AM,2898.16,1.69336,-29008.1,0.0509006,-0.615965,195.8,182,168.9,23.2,22.4,173.9,3.26927,453.553,0,3.89332,3.78452,658.016
2854,1/2/2017,12:29:17 AM,2899.07,1.69336,-28997.5,0.0509006,-0.615965,185.9,182,168.8,23.2,22.4,172.7,3.26927,452.207,0,3.89307,3.78429,657.097
2855,1/2/2017,12:37:37 AM,2897.24,1.69336,-28997.5,0.0508822,-0.61477,183.8,182.4,168.7,23.3,22.4,174.1,3.26927,453.167,0,3.89307,3.78418,658.016
2856,1/2/2017,12:45:57 AM,2898.16,1.69336,-28997.5,0.0509006,-0.615776,182.8,192.4,168.8,23.4,22.4,174.5,3.26927,453.94,0,3.89313,3.78389,658.016
2857,1/2/2017,12:54:18 AM,2898.16,1.69336,-28997.5,0.0508822,-0.61477,198.7,192,168.9,23.2,22.3,173.1,3.26927,453.058,0,3.89319,3.78446,658.016
2858,1/2/2017,1:02:38 AM,2898.16,1.69336,-28997.5,0.0508822,-0.615776,192,198.1,168.8,23.2,22.3,174.1,3.26927,453.321,0,3.89294,3.78366,658.016
2859,1/2/2017,1:10:57 AM,2897.24,1.69336,-29008.1,0.0508822,-0.61477,188.2,181.8,168.9,23.1,22.3,174.7,3.26927,454.064,0,3.893,3.78435,658.016
2860,1/2/2017,1:19:17 AM,2899.99,1.69336,-29008.1,0.0508822,-0.615336,186.1,184.3,168.9,23.2,22.3,174.9,3.26927,454.792,0,3.89319,3.78383,658.016
2861,1/2/2017,1:27:37 AM,2899.99,1.69336,-29008.1,0.0508822,-0.615336,184,184.6,169.1,23.2,22.3,175.1,3.26927,455.566,0,3.89313,3.78418,658.016
2862,1/2/2017,1:35:57 AM,2898.16,1.69336,-29008.1,0.0508822,-0.615336,182.1,188.4,169.3,23.3,22.3,175.2,3.26927,456.03,0,3.89281,3.78405,658.016
2863,1/2/2017,1:44:17 AM,2899.07,1.69336,-28997.5,0.0508822,-0.615525,181.2,189,169.2,23.2,22.4,175.3,3.26927,456.525,0,3.89294,3.78457,658.934
2864,1/2/2017,1:52:37 AM,2898.16,1.69336,-29008.1,0.0509006,-0.61477,179.5,189.2,169.3,23.2,22.4,175.2,3.26927,456.525,0,3.89313,3.78418,658.934
2865,1/2/2017,2:00:57 AM,2899.99,1.69336,-28997.5,0.0509006,-0.61477,182.8,187.4,169.3,23.2,22.4,175,3.26927,456.03,0,3.893,3.78394,658.934
2866,1/2/2017,2:09:18 AM,2899.07,1.69336,-29008.1,0.0508822,-0.615776,186.2,186.9,169.3,23.2,22.3,174.6,3.26927,455.519,0,3.89307,3.78418,658.934
2867,1/2/2017,2:17:38 AM,2898.16,1.69336,-28997.5,0.0508822,-0.615148,184.8,187.1,169.3,23.2,22.2,175.1,3.26927,456.138,0,3.89287,3.78383,658.016
2868,1/2/2017,2:25:58 AM,2897.24,1.69336,-29008.1,0.0508822,-0.615776,189.5,189.7,169.3,23.2,22.3,174.6,3.26927,455.798,0,3.89307,3.78389,658.934
2869,1/2/2017,2:34:18 AM,2898.16,1.69336,-29008.1,0.0508822,-0.615776,199.2,192.4,169.2,23.2,22.3,174,3.26927,455.287,0,3.89307,3.78424,658.934
2870,1/2/2017,2:42:37 AM,2899.07,1.69336,-29008.1,0.0508822,-0.61477,191.7,196.7,169.2,23,22.3,174.7,3.26927,455.024,0,3.89307,3.78405,658.016
